displacement_kind,next_singular_value,numerical_threshold,parameters,projected_numerical_rank,relative_boundary_gap,retained_frobenius_energy,retained_rank,retained_signal_supported,run_id,smallest_retained_singular_value,stage,step,tensor,zero_displacement
saved_segment,0.0006187291000969708,1.8813634028447268e-07,1769472,24,0.0037496861437344075,0.039089202880859375,16,True,diagnostic-natural-normuon,0.0006210578721947968,2,2,0.layers.15.mlp.Wi.weight,False
cumulative,0.0006179310730658472,1.9253027971899428e-07,1769472,24,0.0072255929914600255,0.03923220559954643,16,True,diagnostic-natural-normuon,0.0006224284879863262,2,2,0.layers.15.mlp.Wi.weight,False
saved_segment,0.0003370537015143782,4.80132946734102e-08,884736,24,0.004455892041476803,0.03124614991247654,16,True,diagnostic-natural-normuon,0.000338562298566103,2,2,0.layers.15.mlp.Wo.weight,False
cumulative,0.00033858956885524094,4.826058841445047e-08,884736,24,0.0022913122492242443,0.0312572605907917,16,True,diagnostic-natural-normuon,0.00033936716499738395,2,2,0.layers.15.mlp.Wo.weight,False
saved_segment,0.0003322085540276021,3.174520912807566e-08,589824,24,0.00447222659025559,0.03340880200266838,16,True,diagnostic-natural-normuon,0.00033370094024576247,2,2,0.layers.16.attn.Wo.weight,False
cumulative,0.000332409719703719,3.1902427366503616e-08,589824,24,0.0034563797183958817,0.03349299728870392,16,True,diagnostic-natural-normuon,0.00033356263884343207,2,2,0.layers.16.attn.Wo.weight,False
saved_segment,0.000616474833805114,1.7920201855758933e-07,1769472,24,0.00435580825982856,0.03316289186477661,16,True,diagnostic-natural-normuon,0.0006191718275658786,2,2,0.layers.16.attn.Wqkv.weight,False
cumulative,0.0006147378007881343,1.7920959294315253e-07,1769472,24,0.003587743234310853,0.03318929299712181,16,True,diagnostic-natural-normuon,0.0006169512635096908,2,2,0.layers.16.attn.Wqkv.weight,False
saved_segment,0.0006306548020802438,1.947979484384632e-07,1769472,24,0.004259568244030947,0.040795356035232544,16,True,diagnostic-natural-normuon,0.0006333526107482612,2,2,0.layers.16.mlp.Wi.weight,False
cumulative,0.0006342302076518536,1.9481527147036104e-07,1769472,24,0.0031090650352873666,0.04113003984093666,16,True,diagnostic-natural-normuon,0.000636208220385015,2,2,0.layers.16.mlp.Wi.weight,False
saved_segment,0.00033331994200125337,4.745034942743587e-08,884736,24,0.0016938311318700533,0.03044806979596615,16,True,diagnostic-natural-normuon,0.0003338854876346886,2,2,0.layers.16.mlp.Wo.weight,False
cumulative,0.0003326043952256441,4.7638014422091146e-08,884736,24,0.0014283658409546486,0.030484747141599655,16,True,diagnostic-natural-normuon,0.00033308015554212034,2,2,0.layers.16.mlp.Wo.weight,False
saved_segment,0.0003330740437377244,3.178020335781184e-08,589824,24,0.0037904292358181637,0.0338464118540287,16,True,diagnostic-natural-normuon,0.00033434134093113244,2,2,0.layers.17.attn.Wo.weight,False
cumulative,0.00033389730378985405,3.183977526077797e-08,589824,24,0.003090148178001294,0.033910222351551056,16,True,diagnostic-natural-normuon,0.0003349322942085564,2,2,0.layers.17.attn.Wo.weight,False
saved_segment,0.0006511466344818473,1.8993421235791175e-07,1769472,24,0.004888109875102788,0.03722262382507324,16,True,diagnostic-natural-normuon,0.0006543451454490423,2,2,0.layers.17.attn.Wqkv.weight,False
cumulative,0.0006479360163211823,1.9047742227940034e-07,1769472,24,0.005698575994664882,0.03734632208943367,16,True,diagnostic-natural-normuon,0.0006516494904644787,2,2,0.layers.17.attn.Wqkv.weight,False
saved_segment,0.000636200129520148,1.9041621612814197e-07,1769472,24,0.0045139099194445595,0.03866010904312134,16,True,diagnostic-natural-normuon,0.0006390849011950195,2,2,0.layers.17.mlp.Wi.weight,False
cumulative,0.0006348135648295283,1.8891847730628797e-07,1769472,24,0.007398358577929322,0.03849237784743309,16,True,diagnostic-natural-normuon,0.0006395451491698623,2,2,0.layers.17.mlp.Wi.weight,False
saved_segment,0.0003361387352924794,4.774436845877972e-08,884736,24,0.0033835108746769526,0.030584000051021576,16,True,diagnostic-natural-normuon,0.0003372799255885184,2,2,0.layers.17.mlp.Wo.weight,False
cumulative,0.0003367321623954922,4.782097562383569e-08,884736,24,0.00017784173243771845,0.03063378296792507,16,True,diagnostic-natural-normuon,0.00033679205807857215,2,2,0.layers.17.mlp.Wo.weight,False
saved_segment,0.000334674958139658,3.18567963120131e-08,589824,24,0.001958269581589228,0.03465742990374565,16,True,diagnostic-natural-normuon,0.00033533162786625326,2,2,0.layers.18.attn.Wo.weight,False
cumulative,0.0003334404609631747,3.192016251318819e-08,589824,24,0.001450203014476929,0.03456082195043564,16,True,diagnostic-natural-normuon,0.0003339247195981443,2,2,0.layers.18.attn.Wo.weight,False
saved_segment,0.0006239221547730267,1.839604948372653e-07,1769472,24,0.0014276762944994822,0.03624524548649788,16,True,diagnostic-natural-normuon,0.0006248141871765256,2,2,0.layers.18.attn.Wqkv.weight,False
cumulative,0.0006216139299795032,1.8470971951956017e-07,1769472,24,0.008771966463311345,0.03662557154893875,16,True,diagnostic-natural-normuon,0.0006271149613894522,2,2,0.layers.18.attn.Wqkv.weight,False
saved_segment,0.00062945595709607,1.8696660220030026e-07,1769472,24,0.004748670295008968,0.03740207478404045,16,True,diagnostic-natural-normuon,0.0006324592977762222,2,2,0.layers.18.mlp.Wi.weight,False
cumulative,0.0006292341277003288,1.8584896110951377e-07,1769472,24,0.003412317346435118,0.03725823014974594,16,True,diagnostic-natural-normuon,0.0006313886260613799,2,2,0.layers.18.mlp.Wi.weight,False
saved_segment,0.00033510077628307045,4.77331099091316e-08,884736,24,0.0044356061084242365,0.0303945392370224,16,True,diagnostic-natural-normuon,0.00033659377368167043,2,2,0.layers.18.mlp.Wo.weight,False
cumulative,0.0003359128604643047,4.77976129786839e-08,884736,24,0.0034990142375439298,0.030515089631080627,16,True,diagnostic-natural-normuon,0.00033709235140122473,2,2,0.layers.18.mlp.Wo.weight,False
saved_segment,0.00033329628058709204,3.1881903339581186e-08,589824,24,0.00557399147841243,0.03684419021010399,16,True,diagnostic-natural-normuon,0.00033516448456794024,2,2,0.layers.19.attn.Wo.weight,False
cumulative,0.00033409814932383597,3.194066167111487e-08,589824,24,0.0016320686265463276,0.036718904972076416,16,True,diagnostic-natural-normuon,0.00033464431180618703,2,2,0.layers.19.attn.Wo.weight,False
saved_segment,0.0006691557937301695,2.0749368445649452e-07,1769472,24,0.007021842651954432,0.041837967932224274,16,True,diagnostic-natural-normuon,0.000673887727316469,2,2,0.layers.19.attn.Wqkv.weight,False
cumulative,0.0006675393087789416,2.066773134856703e-07,1769472,24,0.006756049261036813,0.04152895137667656,16,True,diagnostic-natural-normuon,0.0006720799137838185,2,2,0.layers.19.attn.Wqkv.weight,False
saved_segment,0.000618566875346005,1.8244972466163745e-07,1769472,24,0.0020482295083845375,0.03706769645214081,16,True,diagnostic-natural-normuon,0.0006198364426381886,2,2,0.layers.19.mlp.Wi.weight,False
cumulative,0.0006202965741977096,1.8259473222315137e-07,1769472,24,0.000318292473916762,0.03711561858654022,16,True,diagnostic-natural-normuon,0.000620494072791189,2,2,0.layers.19.mlp.Wi.weight,False
saved_segment,0.0003332720370963216,4.749542625859249e-08,884736,24,0.0019934612240721707,0.030342265963554382,16,True,diagnostic-natural-normuon,0.00033393772901035845,2,2,0.layers.19.mlp.Wo.weight,False
cumulative,0.00033307907870039344,4.750945237219639e-08,884736,24,0.0008719718664231291,0.030282866209745407,16,True,diagnostic-natural-normuon,0.0003333697677589953,2,2,0.layers.19.mlp.Wo.weight,False
saved_segment,0.000328914902638644,3.158657335688986e-08,589824,24,0.002686669240527274,0.03256187215447426,16,True,diagnostic-natural-normuon,0.00032980096875689924,2,2,0.layers.2.attn.Wo.weight,False
cumulative,0.0003292770416010171,3.1498998964707425e-08,589824,24,0.002684249850409773,0.03245590254664421,16,True,diagnostic-natural-normuon,0.0003301632823422551,2,2,0.layers.2.attn.Wo.weight,False
saved_segment,0.0006574021535925567,1.9367837467143545e-07,1769472,24,0.00048736281581898103,0.03821325674653053,16,True,diagnostic-natural-normuon,0.0006577227031812072,2,2,0.layers.2.attn.Wqkv.weight,False
cumulative,0.0006571501144208014,1.941936886851181e-07,1769472,24,0.004364137663912014,0.03829914703965187,16,True,diagnostic-natural-normuon,0.0006600305787287652,2,2,0.layers.2.attn.Wqkv.weight,False
saved_segment,0.0005473981145769358,1.6141436276484455e-07,1769472,24,0.003949260261727064,0.03228233382105827,16,True,diagnostic-natural-normuon,0.0005495685036294162,2,2,0.layers.2.mlp.Wi.weight,False
cumulative,0.0005476846126839519,1.602842303327634e-07,1769472,24,0.001409614842537468,0.03189699351787567,16,True,diagnostic-natural-normuon,0.0005484577268362045,2,2,0.layers.2.mlp.Wi.weight,False
saved_segment,0.00032978056697174907,4.7428823535256015e-08,884736,24,0.005315262202630611,0.030974293127655983,16,True,diagnostic-natural-normuon,0.0003315428039059043,2,2,0.layers.2.mlp.Wo.weight,False
cumulative,0.00032790322438813746,4.727749569610751e-08,884736,24,0.0036922920198510438,0.030832769349217415,16,True,diagnostic-natural-normuon,0.0003291184257250279,2,2,0.layers.2.mlp.Wo.weight,False
saved_segment,0.0003336372028570622,3.195522424448427e-08,589824,24,0.0033750897304231624,0.0391518697142601,16,True,diagnostic-natural-normuon,0.00033476707176305354,2,2,0.layers.20.attn.Wo.weight,False
cumulative,0.0003344280703458935,3.194933384520482e-08,589824,24,0.0030397634127738607,0.0391884446144104,16,True,diagnostic-natural-normuon,0.0003354477521497756,2,2,0.layers.20.attn.Wo.weight,False
saved_segment,0.0006860696012154222,2.1200415289968078e-07,1769472,24,0.004107661542883809,0.04426175355911255,16,True,diagnostic-natural-normuon,0.0006888993666507304,2,2,0.layers.20.attn.Wqkv.weight,False
cumulative,0.0006861257134005427,2.089824278073138e-07,1769472,24,0.004080990536211504,0.04369111359119415,16,True,diagnostic-natural-normuon,0.000688937259837985,2,2,0.layers.20.attn.Wqkv.weight,False
saved_segment,0.0006291446043178439,1.8617527075548423e-07,1769472,24,0.0016830389354460082,0.036026906222105026,16,True,diagnostic-natural-normuon,0.0006302052643150091,2,2,0.layers.20.mlp.Wi.weight,False
cumulative,0.0006250857259146869,1.8517589239763765e-07,1769472,24,0.010682234522925016,0.03565840795636177,16,True,diagnostic-natural-normuon,0.0006318351370282471,2,2,0.layers.20.mlp.Wi.weight,False
saved_segment,0.00033517699921503663,4.77467345660898e-08,884736,24,0.0016742505228023662,0.031211676076054573,16,True,diagnostic-natural-normuon,0.000335739110596478,2,2,0.layers.20.mlp.Wo.weight,False
cumulative,0.0003355632070451975,4.7741949060764455e-08,884736,24,6.044805625675976e-05,0.031197858974337578,16,True,diagnostic-natural-normuon,0.00033558349241502583,2,2,0.layers.20.mlp.Wo.weight,False
saved_segment,0.00032876417390070856,3.1793913279898334e-08,589824,24,0.004136848445267886,0.05422697588801384,16,True,diagnostic-natural-normuon,0.0003301298711448908,2,2,0.layers.21.attn.Wo.weight,False
cumulative,0.0003267803695052862,3.1959597635022874e-08,589824,24,0.0038559026930635094,0.05407640337944031,16,True,diagnostic-natural-normuon,0.0003280452801845968,2,2,0.layers.21.attn.Wo.weight,False
saved_segment,0.0007175927748903632,2.729375978560711e-07,1769472,24,0.0027788868662853416,0.05478081852197647,16,True,diagnostic-natural-normuon,0.0007195924408733845,2,2,0.layers.21.attn.Wqkv.weight,False
cumulative,0.0007077495101839304,2.7351612175152695e-07,1769472,24,0.012640815310987378,0.05520842224359512,16,True,diagnostic-natural-normuon,0.000716810580343008,2,2,0.layers.21.attn.Wqkv.weight,False
saved_segment,0.0006379094556905329,1.9508186710481823e-07,1769472,24,0.011490724743776132,0.0642898827791214,16,True,diagnostic-natural-normuon,0.0006453247042372823,2,2,0.layers.21.mlp.Wi.weight,False
cumulative,0.0006431974470615387,1.9485236180116772e-07,1769472,24,0.002291289047598625,0.06445575505495071,16,True,diagnostic-natural-normuon,0.0006446745828725398,2,2,0.layers.21.mlp.Wi.weight,False
saved_segment,0.00033477251417934895,4.89075944187789e-08,884736,24,0.0024327996761354946,0.0911676436662674,16,True,diagnostic-natural-normuon,0.00033558893483132124,2,2,0.layers.21.mlp.Wo.weight,False
cumulative,0.00033338312641717494,4.912389783839899e-08,884736,24,0.004510700181396125,0.09066330641508102,16,True,diagnostic-natural-normuon,0.00033489373163320124,2,2,0.layers.21.mlp.Wo.weight,False
saved_segment,0.0003325880679767579,3.180002039471219e-08,589824,24,0.0025857829071772366,0.03368624672293663,16,True,diagnostic-natural-normuon,0.0003334502980578691,2,2,0.layers.3.attn.Wo.weight,False
cumulative,0.0003333694185130298,3.170885776171417e-08,589824,24,0.001945313733465356,0.033645860850811005,16,True,diagnostic-natural-normuon,0.00033401919063180685,2,2,0.layers.3.attn.Wo.weight,False
saved_segment,0.0006635531317442656,2.185489904604765e-07,1769472,24,0.004169039459423431,0.04056153446435928,16,True,diagnostic-natural-normuon,0.0006663310923613608,2,2,0.layers.3.attn.Wqkv.weight,False
cumulative,0.0006670366856269538,2.1289405083280144e-07,1769472,24,0.000820123168444632,0.04066665098071098,16,True,diagnostic-natural-normuon,0.0006675841868855059,2,2,0.layers.3.attn.Wqkv.weight,False
saved_segment,0.0005576119292527437,1.67447709031876e-07,1769472,24,0.0010651814953521485,0.033304501324892044,16,True,diagnostic-natural-normuon,0.0005582065205089748,2,2,0.layers.3.mlp.Wi.weight,False
cumulative,0.0005538351251743734,1.675281851021282e-07,1769472,24,0.002595294359611274,0.033175028860569,16,True,diagnostic-natural-normuon,0.000555276230443269,2,2,0.layers.3.mlp.Wi.weight,False
saved_segment,0.00033042655559256673,4.7254548718456135e-08,884736,24,0.0009060456370329786,0.030978312715888023,16,True,diagnostic-natural-normuon,0.00033072620863094926,2,2,0.layers.3.mlp.Wo.weight,False
cumulative,0.00032946834107860923,4.768775596630803e-08,884736,24,0.003113737863586069,0.031103823333978653,16,True,diagnostic-natural-normuon,0.0003304974234197289,2,2,0.layers.3.mlp.Wo.weight,False
saved_segment,0.0003283887344878167,3.136182158414158e-08,589824,24,0.004117035512012934,0.03227644041180611,16,True,diagnostic-natural-normuon,0.0003297463117633015,2,2,0.layers.4.attn.Wo.weight,False
cumulative,0.00033032710780389607,3.151945549006996e-08,589824,24,0.0014634120162894983,0.032429859042167664,16,True,diagnostic-natural-normuon,0.0003308112209197134,2,2,0.layers.4.attn.Wo.weight,False
saved_segment,0.0006526615470647812,1.9421814556608297e-07,1769472,24,0.0030845534670308063,0.03775511309504509,16,True,diagnostic-natural-normuon,0.0006546809454448521,2,2,0.layers.4.attn.Wqkv.weight,False
cumulative,0.0006580756744369864,1.9294789410650992e-07,1769472,24,0.0029038030250527866,0.03804786130785942,16,True,diagnostic-natural-normuon,0.0006599921616725624,2,2,0.layers.4.attn.Wqkv.weight,False
saved_segment,0.0005559096462093294,1.6540360547878663e-07,1769472,24,0.005622080260279295,0.03306706249713898,16,True,diagnostic-natural-normuon,0.0005590526852756739,2,2,0.layers.4.mlp.Wi.weight,False
cumulative,0.0005534217925742269,1.6429737570433645e-07,1769472,24,0.001343521168257356,0.032503318041563034,16,True,diagnostic-natural-normuon,0.000554166326764971,2,2,0.layers.4.mlp.Wi.weight,False
saved_segment,0.0003386394528206438,4.8136378438812244e-08,884736,24,0.0016418271841964502,0.030913565307855606,16,True,diagnostic-natural-normuon,0.0003391963546164334,2,2,0.layers.4.mlp.Wo.weight,False
cumulative,0.00033911800710484385,4.8340091041154665e-08,884736,24,0.00036349619684490105,0.030959023162722588,16,True,diagnostic-natural-normuon,0.00033924132003448904,2,2,0.layers.4.mlp.Wo.weight,False
saved_segment,0.0003304464044049382,3.171561147041757e-08,589824,24,0.0019972269819194793,0.0327865295112133,16,True,diagnostic-natural-normuon,0.0003311077016405761,2,2,0.layers.5.attn.Wo.weight,False
cumulative,0.0003296334180049598,3.1683192958098516e-08,589824,24,0.003253429283785295,0.03276096284389496,16,True,diagnostic-natural-normuon,0.0003307093575131148,2,2,0.layers.5.attn.Wo.weight,False
saved_segment,0.0006928813527338207,2.10452313353926e-07,1769472,24,0.006976501680119861,0.04397061839699745,16,True,diagnostic-natural-normuon,0.000697749201208353,2,2,0.layers.5.attn.Wqkv.weight,False
cumulative,0.0006926576606929302,2.1085776324980543e-07,1769472,24,0.005067648776012867,0.04379439726471901,16,True,diagnostic-natural-normuon,0.0006961856852285564,2,2,0.layers.5.attn.Wqkv.weight,False
saved_segment,0.0005673435516655445,1.7203970514856337e-07,1769472,24,0.005248555491428883,0.03450575843453407,16,True,diagnostic-natural-normuon,0.0005703369970433414,2,2,0.layers.5.mlp.Wi.weight,False
cumulative,0.0005638921866193414,1.7269861984914314e-07,1769472,24,0.010066314439331526,0.03463037684559822,16,True,diagnostic-natural-normuon,0.000569626223295927,2,2,0.layers.5.mlp.Wi.weight,False
saved_segment,0.0003296483773738146,4.740732961749927e-08,884736,24,0.0022925906609191733,0.030899304896593094,16,True,diagnostic-natural-normuon,0.000330405862769112,2,2,0.layers.5.mlp.Wo.weight,False
cumulative,0.000329649104969576,4.7361059074546574e-08,884736,24,0.0010370937174998694,0.0308931116014719,16,True,diagnostic-natural-normuon,0.00032999133691191673,2,2,0.layers.5.mlp.Wo.weight,False
saved_segment,0.0003334317007102072,3.198126918846356e-08,589824,24,0.002046146572038122,0.03368207812309265,16,True,diagnostic-natural-normuon,0.0003341153496876359,2,2,0.layers.6.attn.Wo.weight,False
cumulative,0.00033350795274600387,3.1750481355175e-08,589824,24,0.0012903027884397585,0.03361257165670395,16,True,diagnostic-natural-normuon,0.0003339388349559158,2,2,0.layers.6.attn.Wo.weight,False
saved_segment,0.0006473863613791764,1.9463786316009646e-07,1769472,24,0.0038764761701325402,0.03747698292136192,16,True,diagnostic-natural-normuon,0.0006499057053588331,2,2,0.layers.6.attn.Wqkv.weight,False
cumulative,0.0006445620092563331,1.9358725467100157e-07,1769472,24,0.003397639670017117,0.037247441709041595,16,True,diagnostic-natural-normuon,0.0006467594648711383,2,2,0.layers.6.attn.Wqkv.weight,False
saved_segment,0.0005828432040289044,1.7687905540242355e-07,1769472,24,0.004811470483614851,0.03630834445357323,16,True,diagnostic-natural-normuon,0.0005856610951013863,2,2,0.layers.6.mlp.Wi.weight,False
cumulative,0.000585345842409879,1.7880701363992557e-07,1769472,24,0.0006435686217962064,0.036473892629146576,16,True,diagnostic-natural-normuon,0.0005857227952219546,2,2,0.layers.6.mlp.Wi.weight,False
saved_segment,0.00033105528564192355,4.747844073449414e-08,884736,24,0.002073323702915953,0.030916834250092506,16,True,diagnostic-natural-normuon,0.00033174309646710753,2,2,0.layers.6.mlp.Wo.weight,False
cumulative,0.00033053389051929116,4.732847003197094e-08,884736,24,0.004804202777052656,0.03076525777578354,16,True,diagnostic-natural-normuon,0.0003321295080240816,2,2,0.layers.6.mlp.Wo.weight,False
saved_segment,0.00033120877924375236,3.1586075976974826e-08,589824,24,0.0009357464630118096,0.03287982940673828,16,True,diagnostic-natural-normuon,0.0003315189969725907,2,2,0.layers.7.attn.Wo.weight,False
cumulative,0.0003315895446576178,3.1747823925343255e-08,589824,24,0.0010518768992769782,0.03287724032998085,16,True,diagnostic-natural-normuon,0.00033193870331160724,2,2,0.layers.7.attn.Wo.weight,False
saved_segment,0.0006987883825786412,2.092329651759428e-07,1769472,24,0.007897750379090861,0.04419280216097832,16,True,diagnostic-natural-normuon,0.0007043511723168194,2,2,0.layers.7.attn.Wqkv.weight,False
cumulative,0.0006981686456128955,2.0869202899120864e-07,1769472,24,0.0037769353949195675,0.04436633735895157,16,True,diagnostic-natural-normuon,0.0007008155807852745,2,2,0.layers.7.attn.Wqkv.weight,False
saved_segment,0.0006241390365175903,1.8842582960587606e-07,1769472,24,0.006341085866125774,0.04061379283666611,16,True,diagnostic-natural-normuon,0.0006281220121309161,2,2,0.layers.7.mlp.Wi.weight,False
cumulative,0.0006207824335433543,1.903032398331561e-07,1769472,24,0.009498263759735441,0.04068385437130928,16,True,diagnostic-natural-normuon,0.0006267353310249746,2,2,0.layers.7.mlp.Wi.weight,False
saved_segment,0.000330707203829661,4.764961758496611e-08,884736,24,0.003791514484151685,0.030774449929594994,16,True,diagnostic-natural-normuon,0.0003319658571854234,2,2,0.layers.7.mlp.Wo.weight,False
cumulative,0.00033114998950622976,4.7474078002096576e-08,884736,24,0.0012628357284816284,0.030703581869602203,16,True,diagnostic-natural-normuon,0.0003315687063150108,2,2,0.layers.7.mlp.Wo.weight,False
saved_segment,0.00033041948336176574,3.1653073051529645e-08,589824,24,0.001917724232591624,0.032621756196022034,16,True,diagnostic-natural-normuon,0.00033105435431934893,2,2,0.layers.8.attn.Wo.weight,False
cumulative,0.0003302452969364822,3.160896255849366e-08,589824,24,0.004256275094564634,0.032718218863010406,16,True,diagnostic-natural-normuon,0.00033165692002512515,2,2,0.layers.8.attn.Wo.weight,False
saved_segment,0.0006594738806597888,1.9529275618879183e-07,1769472,24,0.005456539705850726,0.040050409734249115,16,True,diagnostic-natural-normuon,0.00066309206886217,2,2,0.layers.8.attn.Wqkv.weight,False
cumulative,0.0006578519241884351,1.9424095398790087e-07,1769472,24,0.0028258741654856897,0.03962253779172897,16,True,diagnostic-natural-normuon,0.0006597161991521716,2,2,0.layers.8.attn.Wqkv.weight,False
saved_segment,0.0006167866522446275,1.8630898068749957e-07,1769472,24,0.005600137162303753,0.03903614729642868,16,True,diagnostic-natural-normuon,0.0006202601944096386,2,2,0.layers.8.mlp.Wi.weight,False
cumulative,0.0006176673341542482,1.8639391896613233e-07,1769472,24,0.0028216963613395176,0.0389188714325428,16,True,diagnostic-natural-normuon,0.0006194151355884969,2,2,0.layers.8.mlp.Wi.weight,False
saved_segment,0.00033257415634579957,4.759561633704834e-08,884736,24,0.0012558635077651327,0.030903849750757217,16,True,diagnostic-natural-normuon,0.00033299234928563237,2,2,0.layers.8.mlp.Wo.weight,False
cumulative,0.0003314341593068093,4.734970460162913e-08,884736,24,0.002217588058003552,0.030780460685491562,16,True,diagnostic-natural-normuon,0.00033217077725566924,2,2,0.layers.8.mlp.Wo.weight,False
saved_segment,0.00033269080449827015,3.1675554623689095e-08,589824,24,0.0010657704267931678,0.033294953405857086,16,True,diagnostic-natural-normuon,0.0003330457548145205,2,2,0.layers.9.attn.Wo.weight,False
cumulative,0.0003327351587358862,3.167751927435347e-08,589824,24,0.0005256713477905631,0.03330136090517044,16,True,diagnostic-natural-normuon,0.00033291016006842256,2,2,0.layers.9.attn.Wo.weight,False
saved_segment,0.0006354013457894325,2.2073903949149098e-07,1769472,24,0.0015939942598646002,0.039117660373449326,16,True,diagnostic-natural-normuon,0.0006364157889038324,2,2,0.layers.9.attn.Wqkv.weight,False
cumulative,0.0006381464772857726,2.2586169734495343e-07,1769472,24,0.0013112985380865955,0.039394937455654144,16,True,diagnostic-natural-normuon,0.0006389843765646219,2,2,0.layers.9.attn.Wqkv.weight,False
saved_segment,0.0006104115163907409,1.866573171582786e-07,1769472,24,0.013990390374352669,0.03907063603401184,16,True,diagnostic-natural-normuon,0.0006190725835040212,2,2,0.layers.9.mlp.Wi.weight,False
cumulative,0.000617056735791266,1.8587275008030701e-07,1769472,24,0.005218940052943865,0.039399366825819016,16,True,diagnostic-natural-normuon,0.0006202940130606294,2,2,0.layers.9.mlp.Wi.weight,False
saved_segment,0.0003300672979094088,4.7505420042170954e-08,884736,24,0.004089187599977238,0.03083309717476368,16,True,diagnostic-natural-normuon,0.00033142254687845707,2,2,0.layers.9.mlp.Wo.weight,False
cumulative,0.00033163942862302065,4.754183891009234e-08,884736,24,0.0012226320061726745,0.03091404028236866,16,True,diagnostic-natural-normuon,0.00033204539795406163,2,2,0.layers.9.mlp.Wo.weight,False
saved_segment,0.00016561253869440407,1.587544851133771e-08,589824,24,0.002479775133864646,0.03347507491707802,16,True,diagnostic-natural-normuon,0.00016602424148004502,3,3,0.layers.0.attn.Wo.weight,False
cumulative,0.00043772655772045255,4.2400941424602934e-08,589824,24,0.003396299554217047,0.03364080563187599,16,True,diagnostic-natural-normuon,0.00043921827455051243,3,3,0.layers.0.attn.Wo.weight,False
saved_segment,0.0003099791647400707,9.017310986791927e-08,1769472,24,0.0016883785417238426,0.034810058772563934,16,True,diagnostic-natural-normuon,0.00031050341203808784,3,3,0.layers.0.attn.Wqkv.weight,False
cumulative,0.0008128132321871817,2.386003927767888e-07,1769472,24,0.004879034298260679,0.03406308963894844,16,True,diagnostic-natural-normuon,0.0008167984196916223,3,3,0.layers.0.attn.Wqkv.weight,False
saved_segment,0.00030759492074139416,9.184422822272609e-08,1769472,24,0.004103865720518566,0.03699914366006851,16,True,diagnostic-natural-normuon,0.00030886245076544583,3,3,0.layers.0.mlp.Wi.weight,False
cumulative,0.0007729387725703418,2.2947025968278467e-07,1769472,24,0.0051781878267973,0.03371371701359749,16,True,diagnostic-natural-normuon,0.0007769620278850198,3,3,0.layers.0.mlp.Wi.weight,False
saved_segment,0.0001673981751082465,2.3842794405481982e-08,884736,24,0.0024896320970470053,0.030483106151223183,16,True,diagnostic-natural-normuon,0.00016781597514636815,3,3,0.layers.0.mlp.Wo.weight,False
cumulative,0.00043594453018158674,6.265186414111668e-08,884736,24,0.003163283892367823,0.03050643764436245,16,True,diagnostic-natural-normuon,0.00043732792255468667,3,3,0.layers.0.mlp.Wo.weight,False
saved_segment,0.0001649078039918095,1.5828478083790287e-08,589824,24,0.0030715316302658865,0.032955728471279144,16,True,diagnostic-natural-normuon,0.00016541588411200792,3,3,0.layers.1.attn.Wo.weight,False
cumulative,0.0004360307939350605,4.211721815750025e-08,589824,24,0.002065289141145854,0.03326618671417236,16,True,diagnostic-natural-normuon,0.000436933187302202,3,3,0.layers.1.attn.Wo.weight,False
saved_segment,0.00031995042809285223,9.498125308482486e-08,1769472,24,0.007237690498809778,0.03654445335268974,16,True,diagnostic-natural-normuon,0.00032228301279246807,3,3,0.layers.1.attn.Wqkv.weight,False
cumulative,0.0008344348752871156,2.5120934310507437e-07,1769472,24,0.003219212086403769,0.03562521934509277,16,True,diagnostic-natural-normuon,0.0008371297735720873,3,3,0.layers.1.attn.Wqkv.weight,False
saved_segment,0.00028490269323810935,8.498976455939555e-08,1769472,24,0.00397233558904799,0.03422677889466286,16,True,diagnostic-natural-normuon,0.0002860389358829707,3,3,0.layers.1.mlp.Wi.weight,False
cumulative,0.0007391896215267479,2.145350492810394e-07,1769472,24,0.0013909869331053947,0.03116893582046032,16,True,diagnostic-natural-normuon,0.0007402192568406463,3,3,0.layers.1.mlp.Wi.weight,False
saved_segment,0.00016543854144401848,2.369979767991026e-08,884736,24,0.0009307135561404115,0.030863652005791664,16,True,diagnostic-natural-normuon,0.00016559266077820212,3,3,0.layers.1.mlp.Wo.weight,False
cumulative,0.0004327267233747989,6.252437145803924e-08,884736,24,0.0016535281702420928,0.030288079753518105,16,True,diagnostic-natural-normuon,0.0004334434343036264,3,3,0.layers.1.mlp.Wo.weight,False
saved_segment,0.00016635406063869596,1.5866968183786412e-08,589824,24,0.0012420081111446989,0.03320101276040077,16,True,diagnostic-natural-normuon,0.00016656093066558242,3,3,0.layers.10.attn.Wo.weight,False
cumulative,0.00043727524462156,4.200513004093409e-08,589824,24,0.0031679072445675743,0.03307870775461197,16,True,diagnostic-natural-normuon,0.0004386648943182081,3,3,0.layers.10.attn.Wo.weight,False
saved_segment,0.00032311759423464537,9.500870135070727e-08,1769472,24,0.006127289273833057,0.03801720589399338,16,True,diagnostic-natural-normuon,0.00032510963501408696,3,3,0.layers.10.attn.Wqkv.weight,False
cumulative,0.0008417735807597637,2.4810969989630394e-07,1769472,24,0.0030035586727368883,0.03643512725830078,16,True,diagnostic-natural-normuon,0.0008443095139227808,3,3,0.layers.10.attn.Wqkv.weight,False
