run_id,stage,original_feature,exact_feature,original_value,exact_value,exact_minus_original,relationship,defined
verified-v3-normuon-1e-3,2,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.032323065034567035,0.03499956843554775,0.0026765034009807176,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,2,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.04864960625446477,0.06598950078888689,0.017339894534422126,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,3,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.33925990290182795,0.31955071395407225,-0.019709188947755696,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,3,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08313408058382397,0.9193053344768569,0.8361712538930329,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-3,3,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3070525683714957,0.2913894824488064,-0.01566308592268928,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,3,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.03326059421767197,0.036525142894998794,0.0032645486773268256,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,3,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.047188775803779254,0.06359109135750327,0.01640231555372401,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,4,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3364667675180656,0.31745337280986896,-0.01901339470819663,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,4,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08313095806010479,0.9194399121799309,0.8363089541198261,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-3,4,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.297992270526189,0.2835966354920348,-0.014395635034154197,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,4,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.03529140727723983,0.039162752680696696,0.0038713454034568634,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,4,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.04719725816963828,0.06430643807657842,0.017109179906940136,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,5,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3446332386258239,0.324388457311993,-0.020244781313830895,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,5,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.0831363667699105,0.9211146954175449,0.8379783286476343,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-3,5,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.2946178967302496,0.28036999360555737,-0.014247903124692207,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,5,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.03999122461543125,0.04497331025551705,0.004982085640085794,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,5,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.0480958935624128,0.06479090460563539,0.016695011043222588,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,1,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3448766750979126,0.3247078590705037,-0.020168816027408887,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,1,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08314244097194995,0.9209526072252758,0.8378101662533259,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-3,1,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3448766750979126,0.3247078590705037,-0.020168816027408887,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,1,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.026449499656147457,0.0318930100599602,0.005443510403812746,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,1,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.02609627455707022,0.0318930100599602,0.005796735502889984,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,2,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3399746728240912,0.32068082507580187,-0.01929384774828935,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,2,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08313485342551043,0.9194422867815071,0.8363074333559967,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-3,2,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3265432299458407,0.30867970917413384,-0.01786352077170683,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,2,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.020443652569438343,0.022531886564724775,0.0020882339952864315,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,2,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.02455158762255295,0.02891786333987538,0.00436627571732243,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,3,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.33625565402860524,0.3174940924869359,-0.018761561541669358,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,3,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08312633536663072,0.9190145699011942,0.8358882345345635,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-3,3,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3134311405201434,0.29676956892514184,-0.01666157159500159,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,3,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.02119655104355269,0.023646856765719475,0.0024503057221667845,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,3,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.024955036182748403,0.02958339824786491,0.004628362065116506,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,4,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3357985123806034,0.3168867755771741,-0.01891173680342928,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,4,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08312080932014129,0.918866665747709,0.8357458564275677,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-3,4,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3042092319584573,0.2886120800198352,-0.0155971519386221,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,4,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.022197527124578842,0.024962781142893496,0.0027652540183146536,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,4,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.025730092801840944,0.030915625537821775,0.0051855327359808315,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,5,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.33978423571841604,0.32037095593874626,-0.01941327977966978,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,5,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08312016943346795,0.9203011877526185,0.8371810183191506,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-3,5,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.29995731363959494,0.28531594614371136,-0.014641367495883573,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-3,5,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.024584285526431816,0.028017117339182506,0.0034328318127506904,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-3,5,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.026332654809096162,0.03151559357455871,0.0051829387654625456,exact_projectors_complete_comparator_population,True
